ID,Title,Year,Authors,DBLP key,DOI,I1,I2,I3,I4,E1,E2,E3,Included,Final decision (arbiter),Main violation criterion (arbiter)
284,Brain-Computer Interface meets ROS: A robotic approach to mentally drive telepresence robots.,2017,Gloria Beraldo & Morris Antonello & Andrea Cimolato & Emanuele Menegatti & Luca Tonin,journals/corr/abs-1712-01772,http://arxiv.org/abs/1712.01772,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
285,Credential Masquerading and OpenSSL Spy: Exploring ROS 2 using DDS security.,2019,Vincenzo DiLuoffo & William R. Michalson & Berk Sunar,journals/corr/abs-1904-09179,http://arxiv.org/abs/1904.09179,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
286,Evaluation of Uncertain Inference Models I: PROSPECTOR,2013,Robert M. Yadrick & Bruce M. Perrin & David S. Vaughan & Peter D. Holden & Karl G. Kempf,journals/corr/abs-1304-3117,http://arxiv.org/abs/1304.3117,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
287,A localization approach for autonomous underwater vehicles: A ROS-Gazebo framework.,2018,Frederico C. Vaz & David Portugal & André G. Araújo & Micael S. Couceiro & Rui P. Rocha,journals/corr/abs-1811-05836,http://arxiv.org/abs/1811.05836,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
288,PROSE: Perceptual Risk Optimization for Speech Enhancement.,2017,Jishnu Sadasivan & Chandra Sekhar Seelamantula & Nagarjuna Reddy Muraka,journals/corr/abs-1710-03975,http://arxiv.org/abs/1710.03975,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
289,OpenRoACH: A Durable Open-Source Hexapedal Platform with Onboard Robot Operating System (ROS).,2019,Liyu Wang & Yuxiang Yang & Gustavo Correa & Konstantinos Karydis & Ronald S. Fearing,journals/corr/abs-1903-00131,http://arxiv.org/abs/1903.00131,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
290,Autonomous Intruder Detection Using a ROS-Based Multi-Robot System Equipped with 2D-LiDAR Sensors.,2020,Mashnoon Islam & Touhid Ahmed & Abu Tammam Bin Nuruddin & Mashuda Islam & Shahnewaz Siddique,journals/corr/abs-2011-03838,https://arxiv.org/abs/2011.03838,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
291,ROS-Neuro Integration of Deep Convolutional Autoencoders for EEG Signal Compression in Real-time BCIs.,2020,Andrea Valenti & Michele Barsotti & Raffaello Brondi & Davide Bacciu & Luca Ascari,journals/corr/abs-2008-13485,https://arxiv.org/abs/2008.13485,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
292,ROSF: Leveraging Information Retrieval and Supervised Learning for Recommending Code Snippets.,2017,He Jiang 0001 & Liming Nie & Zeyi Sun & Zhilei Ren & Weiqiang Kong & Tao Zhang 0001 & Xiapu Luo,journals/corr/JiangNSRKZL17,http://arxiv.org/abs/1703.01446,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
293,Prognostic and Health Management (PHM) tool for Robot Operating System (ROS).,2020,Hakan Gencturk & Elcin Erdogan & Mustafa Karaca & Ugur Yayan,journals/corr/abs-2011-09222,https://arxiv.org/abs/2011.09222,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
294,CROSSBOW: Scaling Deep Learning with Small Batch Sizes on Multi-GPU Servers.,2019,Alexandros Koliousis & Pijika Watcharapichat & Matthias Weidlich & Luo Mai & Paolo Costa & Peter R. Pietzuch,journals/corr/abs-1901-02244,http://arxiv.org/abs/1901.02244,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
295,ROSE: Real One-Stage Effort to Detect the Fingerprint Singular Point Based on Multi-scale Spatial Attention.,2020,Liaojun Pang & Jiong Chen & Fei Guo & Zhicheng Cao & Heng Zhao,journals/corr/abs-2003-03918,https://arxiv.org/abs/2003.03918,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
296,ROSETLineBot: One-Wheel-Drive Low-Cost Power Line Inspection Robot Design and Control.,2019,Aydin Tarik Zengin & Gokhan Erdemir & Tahir Cetin Akinci & Fahri Anil Selcuk & Mustafa Nizamettin Erduran & S. Serhat Seker,journals/corr/abs-1911-08173,http://arxiv.org/abs/1911.08173,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
297,ROS-Mobile: An Android application for the Robot Operating System.,2020,Nils Rottmann & Nico Studt & Floris Ernst & Elmar Rueckert,journals/corr/abs-2011-02781,https://arxiv.org/abs/2011.02781,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
298,Proposal of ROS-compliant FPGA Component for Low-Power Robotic Systems.,2015,Kazushi Yamashina & Takeshi Ohkawa & Kanemitsu Ootsu & Takashi Yokota,journals/corr/YamashinaOOY15,http://arxiv.org/abs/1508.07123,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
299,Towards a distributed and real-time framework for robots: Evaluation of ROS 2.0 communications for real-time robotic applications.,2018,Carlos San Vicente Gutiérrez & Lander Usategui San Juan & Irati Zamalloa Ugarte & Victor Mayoral Vilches,journals/corr/abs-1809-02595,http://arxiv.org/abs/1809.02595,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
300,Sequence Planner - Automated Planning and Control for ROS2-based Collaborative and Intelligent Automation Systems.,2019,Martin Dahl & Endre Erös & Atieh Hanna & Kristofer Bengtsson & Petter Falkman,journals/corr/abs-1903-05850,http://arxiv.org/abs/1903.05850,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,YES,
301,IROS 2019 Lifelong Robotic Vision Challenge - Lifelong Object Recognition Report.,2020,Qi She & Fan Feng & Qi Liu & Rosa H. M. Chan & Xinyue Hao & Chuanlin Lan & Qihan Yang & Vincenzo Lomonaco 0001 & German Ignacio Parisi & Heechul Bae & Eoin Brophy & Baoquan Chen & Gabriele Graffieti & Vidit Goel & Hyonyoung Han & Sathursan Kanagarajah & Somesh Kumar & Siew-Kei Lam & Tin Lun Lam & Liang Ma & Davide Maltoni & Lorenzo Pellegrini & Duvindu Piyasena & Shiliang Pu & Debdoot Sheet & Soonyong Song & Youngsung Son & Zhengwei Wang & Tomas E. Ward & Jianwen Wu & Meiqing Wu & Di Xie & Yangsheng Xu & Lin Yang & Qiaoyong Zhong & Liguang Zhou,journals/corr/abs-2004-14774,https://arxiv.org/abs/2004.14774,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
302,pROST : A Smoothed Lp-norm Robust Online Subspace Tracking Method for Realtime Background Subtraction in Video,2013,Florian Seidel & Clemens Hage & Martin Kleinsteuber,journals/corr/abs-1302-2073,http://arxiv.org/abs/1302.2073,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
303,ROSA: R Optimizations with Static Analysis.,2017,Rathijit Sen & Jianqiao Zhu & Jignesh M. Patel & Somesh Jha,journals/corr/SenZPJ17,http://arxiv.org/abs/1704.02996,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
304,Pound: A ROS node for Reducing Delay and Jitter in Wireless Multi-Robot Networks.,2017,Danilo Tardioli & Ramviyas Parasuraman & Petter Ögren,journals/corr/TardioliPO17,http://arxiv.org/abs/1707.07540,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
305,The CROSS Incubator: A Case Study for funding and training RSEs.,2020,Stephanie Lieggi & Ivo Jimenez & Jeff LeFevre & Carlos Maltzahn,journals/corr/abs-2012-01144,https://arxiv.org/abs/2012.01144,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
306,Intelligent Hotel ROS-based Service Robot.,2020,Yanyu Zhang & Xiu Wang & Xuan Wu & Wenjing Zhang & Meiqian Jiang & Mahmood Al-Khassaweneh,journals/corr/abs-2009-00594,https://arxiv.org/abs/2009.00594,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
307,Efficient Searching and Retrieval of Documents in PROSA,2007,Vincenzo Nicosia & Giuseppe Mangioni & Vincenza Carchiolo & Michele Malgeri,journals/corr/abs-cs-0702126,http://arxiv.org/abs/cs/0702126,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
308,Mobile Delivery Robots: Mixed Reality-Based Simulation Relying on ROS and Unity 3D.,2020,Yuzhou Liu & Georg Novotny & Nikita Smirnov & Walter Morales-Alvarez & Cristina Olaverri-Monreal,journals/corr/abs-2006-09002,https://arxiv.org/abs/2006.09002,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
309,An ROS-based Shared Communication Middleware for Plug & Play Modular Intelligent Design of Smart Systems.,2017,Tathagata Chakraborti & Siddharth Srivastava & Alessandro Pinto & Subbarao Kambhampati,journals/corr/ChakrabortiSPK17,http://arxiv.org/abs/1706.01133,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,YES,
310,ROSbag-based Multimodal Affective Dataset for Emotional and Cognitive States.,2020,Wonse Jo & Shyam Sundar Kannan & Go-Eum Cha & Ahreum Lee & Byung-Cheol Min,journals/corr/abs-2006-05102,https://arxiv.org/abs/2006.05102,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
311,A ROS-based Framework for Monitoring Human and Robot Conditions in a Human-Multi-robot Team.,2020,Wonse Jo & Shyam Sundar Kannan & Go-Eum Cha & Ahreum Lee & Byung-Cheol Min,journals/corr/abs-2006-03784,https://arxiv.org/abs/2006.03784,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
313,Towards Automatic Migration of ROS Components from Software to Hardware.,2014,Anders Blaabjerg Lange & Ulrik Pagh Schultz & Anders Stengaard Sørensen,journals/corr/LangeSS14,http://arxiv.org/abs/1407.7560,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,YES,
314,SOTER on ROS: A Run-Time Assurance Framework on the Robot Operating System.,2020,Sumukh Shivakumar & Hazem Torfah & Ankush Desai & Sanjit A. Seshia,journals/corr/abs-2008-09707,https://arxiv.org/abs/2008.09707,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,YES,
315,A ROS multi-ontology references services: OWL reasoners and application prototyping issues.,2017,Luca Buoncompagni & Alessio Capitanelli & Fulvio Mastrogiovanni,journals/corr/BuoncompagniCM17,http://arxiv.org/abs/1706.10151,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
316,Integrating Soft Robotics with ROS - A hybrid pick and place arm.,2017,Ross M. McKenzie & Thomas W. Barraclough & Adam A. Stokes,journals/corr/McKenzieBS17,http://arxiv.org/abs/1702.00694,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
317,ROSY: An elegant language to teach the pure reactive nature of robot programming.,2019,Hugo Pacheco 0001 & Nuno Macedo,journals/corr/abs-1911-03262,http://arxiv.org/abs/1911.03262,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
318,Robot_gym: accelerated robot training through simulation in the cloud with ROS and Gazebo.,2018,Victor Mayoral Vilches & Alejandro Hernández Cordero & Asier Bilbao Calvo & Irati Zamalloa Ugarte & Risto Kojcev,journals/corr/abs-1808-10369,http://arxiv.org/abs/1808.10369,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,YES,
319,ROSIE: Runtime Optimization of SPARQL Queries Using Incremental Evaluation.,2016,Lei Gai & Wei Chen 0021 & Tengjiao Wang 0003,journals/corr/GaiCW16,http://arxiv.org/abs/1605.06865,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
320,TabulaROSA: Tabular Operating System Architecture for Massively Parallel Heterogeneous Compute Engines.,2018,Jeremy Kepner & Ron Brightwell & Alan Edelman & Vijay Gadepally & Hayden Jananthan & Michael Jones 0001 & Sam Madden & Peter Michaleas & Hamed Okhravi & Kevin T. Pedretti & Albert Reuther & Thomas L. Sterling & Mike Stonebraker,journals/corr/abs-1807-05308,http://arxiv.org/abs/1807.05308,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
321,ChoiRbot: A ROS 2 Toolbox for Cooperative Robotics.,2020,Andrea Testa & Andrea Camisa & Giuseppe Notarstefano,journals/corr/abs-2010-13431,https://arxiv.org/abs/2010.13431,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
322,Closed loop interactions between spiking neural network and robotic simulators based on MUSIC and ROS.,2016,Philipp Weidel & Mikael Djurfeldt & Renato Carlos Farinha Duarte & Abigail Morrison,journals/corr/WeidelDDM16,http://arxiv.org/abs/1604.04764,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
323,Rapid Bipedal Gait Design Using C-FROST with Illustration on a Cassie-series Robot.,2018,Ayonga Hereid & Omar Harib & Ross Hartley & Yukai Gong & Jessy W. Grizzle,journals/corr/abs-1807-06614,http://arxiv.org/abs/1807.06614,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
324,ROSoClingo: A ROS package for ASP-based robot control.,2013,Benjamin Andres & Philipp Obermeier & Orkunt Sabuncu & Torsten Schaub & David Rajaratnam,journals/corr/AndresOSSR13,http://arxiv.org/abs/1307.7398,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
325,Security and Performance Considerations in ROS 2: A Balancing Act.,2018,Jongkil Kim & Jonathon M. Smereka & Calvin Cheung & Surya Nepal & Marthie Grobler,journals/corr/abs-1809-09566,http://arxiv.org/abs/1809.09566,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
326,Utilizing ROS 1 and the Turtlebot3 in a Multi-Robot System.,2020,Corey Williams & Adam Schroeder,journals/corr/abs-2011-10488,https://arxiv.org/abs/2011.10488,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
327,ROSA: Robust sparse adaptive channel estimation in the presence of impulsive noises.,2015,Guan Gui & Li Xu 0004 & Nobuhiro Shimoi,journals/corr/GuiXS15,http://arxiv.org/abs/1503.01105,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
328,ROS Based Visual Programming Tool for Mobile Robot Education and Applications.,2020,Mustafa Karaca & Ugur Yayan,journals/corr/abs-2011-13706,https://arxiv.org/abs/2011.13706,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,YES,
329,ROSE: A Retinal OCT-Angiography Vessel Segmentation Dataset and New Model.,2020,Yuhui Ma & Huaying Hao & Huazhu Fu & Jiong Zhang & Jianlong Yang & Jiang Liu 0001 & Yalin Zheng & Yitian Zhao,journals/corr/abs-2007-05201,https://arxiv.org/abs/2007.05201,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
330,ROS and Buzz: consensus-based behaviors for heterogeneous teams.,2017,David St-Onge & Vivek Shankar Varadharajan & Guannan Li & Ivan Svogor & Giovanni Beltrame,journals/corr/abs-1710-08843,http://arxiv.org/abs/1710.08843,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,YES,
331,Extending the OpenAI Gym for robotics: a toolkit for reinforcement learning using ROS and Gazebo.,2016,Iker Zamora & Nestor Gonzalez Lopez & Victor Mayoral Vilches & Alejandro Hernández Cordero,journals/corr/ZamoraLVC16,http://arxiv.org/abs/1608.05742,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
332,ira_laser_tools: a ROS LaserScan manipulation toolbox.,2014,Augusto Luis Ballardini & Simone Fontana & Axel Furlan & Domenico G. Sorrenti,journals/corr/BallardiniFFS14,http://arxiv.org/abs/1411.1086,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
333,ROSA Analyser: An automatized approach to analyse processes of ROSA,2012,Raúl Pardo & Fernando L. Pelayo,journals/corr/abs-1207-2736,https://doi.org/10.4204/EPTCS.86.4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
334,Towards Live Programming in ROS with PhaROS and LRP.,2014,Pablo Estefo & Miguel Campusano & Luc Fabresse & Johan Fabry & Jannik Laval & Noury Bouraqadi,journals/corr/EstefoCFFLB14,http://arxiv.org/abs/1412.4629,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,YES,
335,CROSS-MBCR: Exact Minimum Bandwith Coordinated Regenerating Codes,2012,Steve Jiekak & Nicolas Le Scouarnec,journals/corr/abs-1207-0854,http://arxiv.org/abs/1207.0854,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
336,robROSE: A robust approach for dealing with imbalanced data in fraud detection.,2020,Bart Baesens & Sebastiaan Höppner & Irene Ortner & Tim Verdonck,journals/corr/abs-2003-11915,https://arxiv.org/abs/2003.11915,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
337,"CROSSLINE: Breaking ""Security-by-Crash"" based Memory Isolation in AMD SEV.",2020,Mengyuan Li & Yinqian Zhang & Zhiqiang Lin,journals/corr/abs-2008-00146,https://arxiv.org/abs/2008.00146,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
338,iviz: A ROS Visualization App for Mobile Devices.,2020,Antonio Zea 0001 & Uwe D. Hanebeck,journals/corr/abs-2008-12725,https://arxiv.org/abs/2008.12725,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
339,ROS open-source audio recognizer: ROAR environmental sound detection tools for robot programming.,2013,Joseph M. Romano & Jordan Brindza & Katherine J. Kuchenbecker,journals/arobots/RomanoBK13,https://doi.org/10.1007/s10514-013-9323-6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
340,A direct visual servoing-based framework for the 2016 IROS Autonomous Drone Racing Challenge.,2018,Sunggoo Jung & Sungwook Cho & Dasol Lee & Hanseob Lee & David Hyunchul Shim,journals/jfr/JungCLLS18,https://doi.org/10.1002/rob.21743,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
341,Hello robot can you come here?: using ROS4iOS to provide remote perceptual capabilities for visual location; speech and speaker recognition.,2014,François Ferland & Ronan Chauvin & Dominic Létourneau & François Michaud,conf/hri/FerlandCLM14,https://doi.org/10.1145/2559636.2559639,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,NO,
342,ROS and Rosbridge: roboticists out of the loop.,2012,Christopher Crick & Graylin Jay & Sarah Osentoski & Odest Chadwicke Jenkins,conf/hri/CrickJOJ12,https://doi.org/10.1145/2157689.2157846,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,NO,
344,Facial Expression Synthesis on Robots: An ROS Module.,2015,Maryam Moosaei & Cory J. Hayes & Laurel D. Riek,conf/hri/MoosaeiHR15,https://doi.org/10.1145/2701973.2702053,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,,NO,
345,AEROSTABILES: A new approach to HRI researches.,2015,David St-Onge & Nicolas Reeves & Philippe Giguère & Inna Sharf & Gregory Dudek & Ioannis M. Rekleitis & Pierre-Yves Brèches & Patrick Abouzakhm & Philippe Babin,conf/hri/St-OngeRGSDRBAB15,https://doi.org/10.1145/2701973.2702095,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,NO,
346,Tether tracking and control of ROSA robotic rover.,2008,Jamshed Iqbal & Seppo Heikkilä & Aarne Halme,conf/icarcv/IqbalHH08,https://doi.org/10.1109/ICARCV.2008.4795601,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,NO,
347,Comparing Robot Grasping Teleoperation Across Desktop and Virtual Reality with ROS Reality.,2017,David Whitney & Eric Rosen & Elizabeth Phillips & George Dimitri Konidaris & Stefanie Tellex,conf/isrr/WhitneyRPKT17,https://doi.org/10.1007/978-3-030-28619-4_28,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,NO,
349,A ROS framework for the extrinsic calibration of intelligent vehicles: A multi-sensor; multi-modal approach.,2020,Miguel Oliveira & Afonso Castro & Tiago Madeira & Eurico F. Pedrosa & Paulo Dias & Vítor M. F. Santos,journals/ras/OliveiraCMPDS20,https://doi.org/10.1016/j.robot.2020.103558,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,,NO,
350,iCab Use Case for ROS-based Architecture.,2019,Pablo Marín-Plaza & Ahmed Hussein & David Martín 0001 & Arturo de la Escalera,journals/ras/Marin-PlazaHME19,https://doi.org/10.1016/j.robot.2019.04.008,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,,NO,
351,Pound: A multi-master ROS node for reducing delay and jitter in wireless multi-robot networks.,2019,Danilo Tardioli & Ramviyas Parasuraman & Petter Ögren,journals/ras/TardioliPO19,https://doi.org/10.1016/j.robot.2018.10.009,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,,NO,
353,Development and Experimental Tests of a ROS Multi-agent Structure for Autonomous Surface Vehicles.,2018,Giuseppe Conte & David Scaradozzi & Daniele Mannocchi & Paolo Raspa & Luca Panebianco & Laura Screpanti,journals/jirs/ConteSMRPS18,https://doi.org/10.1007/s10846-017-0700-9,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,NO,
354,Integrating Arduino-Based Educational Mobile Robots in ROS.,2015,André G. Araújo & David Portugal & Micael S. Couceiro & Rui P. Rocha,journals/jirs/AraujoPCR15,https://doi.org/10.1007/s10846-013-0007-4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,NO,
355,ROS open-source audio recognizer: ROAR environmental sound detection tools for robot programming.,2013,Joseph M. Romano & Jordan Brindza & Katherine J. Kuchenbecker,journals/arobots/RomanoBK13,https://doi.org/10.1007/s10514-013-9323-6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,NO,
356,A direct visual servoing-based framework for the 2016 IROS Autonomous Drone Racing Challenge.,2018,Sunggoo Jung & Sungwook Cho & Dasol Lee & Hanseob Lee & David Hyunchul Shim,journals/jfr/JungCLLS18,https://doi.org/10.1002/rob.21743,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
