ID,Title,Year,Authors,DBLP key,DOI,I1,I2,I3,I4,E1,E2,E3,Included,Final decision (arbiter),Main violation criterion (arbiter),Abstract
267,ROS Navigation Tuning Guide.,2017,Kaiyu Zheng,journals/corr/Zheng17b,http://arxiv.org/abs/1706.09068,False,True,False,False,False,False,False,,NO,,"The ROS navigation stack is powerful for mobile robots to move from place to place reliably. The job of navigation stack is to produce a safe path for the robot to execute, by processing data from odometry, sensors and environment map. Maximizing the performance of this navigation stack requires some fine tuning of parameters, and this is not as simple as it looks. One who is sophomoric about the concepts and reasoning may try things randomly, and wastes a lot of time. 
This article intends to guide the reader through the process of fine tuning navigation parameters. It is the reference when someone need to know the ""how"" and ""why"" when setting the value of key parameters. This guide assumes that the reader has already set up the navigation stack and ready to optimize it. This is also a summary of my work with the ROS navigation stack."
268,Robots that Sync and Swarm: A Proof of Concept in ROS 2.,2019,Agata Gniewek & Michal Barcis & Christian Bettstetter,journals/corr/abs-1903-06440,http://arxiv.org/abs/1903.06440,False,True,False,False,False,False,False,,NO,,"A unified mathematical model for synchronisation and swarming has recently been proposed. Each system entity, called a 'swarmalator', coordinates its internal phase and location with the other entities in a way that these two attributes are mutually coupled. This paper realises and studies, for the first time, the concept of swarmalators in a technical system. We adapt and extend the original model for its use with mobile robots and implement it in the Robot Operating System 2 (ROS 2). Simulations and experiments with small robots demonstrate the feasibility of the model and show its potential to be applied to real-world systems. All types of space-time patterns achieved in theory can be reproduced in practice. Applications can be found in monitoring, exploration, entertainment and art, among other domains."
269,A ROS-based Software Framework for the NimbRo-OP Humanoid Open Platform.,2018,Philipp Allgeuer & Max Schwarz & Julio Pastrana & Sebastian Schüller & Marcell Missura & Sven Behnke,journals/corr/abs-1809-11051,http://arxiv.org/abs/1809.11051,False,True,False,False,False,False,False,,NO,,"Over the past few years, a number of successful humanoid platforms have been developed, including the Nao and the DARwIn-OP, both of which are used by many research groups for the investigation of bipedal walking, full-body motions, and human-robot interaction. The NimbRo-OP is an open humanoid platform under development by team NimbRo of the University of Bonn. Significantly larger than the two aforementioned humanoids, this platform has the potential to interact with a more human-scale environment. This paper describes a software framework for the NimbRo-OP that is based on the Robot Operating System (ROS) middleware. The software provides functionality for hardware abstraction, visual perception, and behavior generation, and has been used to implement basic soccer skills. These were demonstrated at RoboCup 2013, as part of the winning team of the Humanoid League competition."
270,Real-World Modeling of a Pathfinding Robot Using Robot Operating System (ROS).,2018,Sayyed Jaffar Ali Raza & Nitish A. Gupta & Nisarg Chitaliya & Gita Reese Sukthankar,journals/corr/abs-1802-10138,http://arxiv.org/abs/1802.10138,False,True,False,False,False,False,False,,NO,,"This paper presents a practical approach towards implementing pathfinding algorithms on real-world and low-cost non- commercial hardware platforms. While using robotics simulation platforms as a test-bed for our algorithms we easily overlook real- world exogenous problems that are developed by external factors. Such problems involve robot wheel slips, asynchronous motors, abnormal sensory data or unstable power sources. The real-world dynamics tend to be very painful even for executing simple algorithms like a Wavefront planner or A-star search. This paper addresses designing techniques that tend to be robust as well as reusable for any hardware platforms; covering problems like controlling asynchronous drives, odometry offset issues and handling abnormal sensory feedback. The algorithm implementation medium and hardware design tools have been kept general in order to present our work as a serving platform for future researchers and robotics enthusiast working in the field of path planning robotics."
271,Resolution of Difficult Pronouns Using the ROSS Method.,2014,Glenn R. Hofford,journals/corr/Hofford14,http://arxiv.org/abs/1411.4109,False,True,False,False,False,False,False,,NO,,"A new natural language understanding method for disambiguation of difficult pronouns is described. Difficult pronouns are those pronouns for which a level of world or domain knowledge is needed in order to perform anaphoral or other types of resolution. Resolution of difficult pronouns may in some cases require a prior step involving the application of inference to a situation that is represented by the natural language text. A general method is described: it performs entity resolution and pronoun resolution. An extension to the general pronoun resolution method performs inference as an embedded commonsense reasoning method. The general method and the embedded method utilize features of the ROSS representational scheme; in particular the methods use ROSS ontology classes and the ROSS situation model. The overall method is a working solution that solves the following Winograd schemas: a) trophy and suitcase, b) person lifts person, c) person pays detective, and d) councilmen and demonstrators."
272,Motion Generation Interface of ROS to PODO Software Framework for Wheeled Huamanoid Robot.,2020,Moonyoung Lee & Yujin Heo & Saihim Cho & Hyunsub Park & Jun-Ho Oh,journals/corr/abs-2001-00358,http://arxiv.org/abs/2001.00358,False,False,False,False,False,False,False,,YES,,"Motion Generation Interface of ROS to PODO Software Framework for Wheeled Humanoid Robot: This paper discusses the development of robot motion generation interface between a real-time software architecture and a non-real-time robot operating system. In order for robots to execute intelligent manipulation or navigation, close integration of high-level perception and low-level control is required. However, many available open-source perception modules are developed in ROS, which operates on Linux OS that don't guarantee RT performance. This can lead to non-deterministic responses and stability problems that can adversely affect robot control. As a result, many robotic systems devote RTOS for low-level motion control. Similarly, the humanoid robot platform developed at KAIST, Hubo, utilizes a custom real-time software framework called PODO. Although PODO provides easy interface for motion generation, it lacks interface to high-level frameworks such as ROS. As such, we present a new motion generation interface between ROS and PODO that enables users to generate motion trajectories through standard ROS messages while leveraging a real-time motion controller. With the proposed communication interface, we demonstrate series of manipulator tasks on the actual wheeled humanoid platform, M-Hubo. The overall communication interface responsiveness was at most 27 milliseconds."
273,ROS Rescue : Fault Tolerance System for Robot Operating System.,2019,Pushyami Kaveti & Hanumant Singh,journals/corr/abs-1910-01078,http://arxiv.org/abs/1910.01078,False,False,False,False,False,False,False,,YES,,"ROS Rescue: Fault Tolerance System for Robot Operating System: In this chapter we discuss the problem of master failure in ROS1.0 and its impact on robotic deployments in the real world. We address this issue in this tutorial chapter where we outline, design and demonstrate a fault tolerant mechanism associated with ROS master failure. Unlike previous solutions which use primary backup replication and external checkpointing libraries which are process heavy, our mechanism adds a lightweight functionality to the ROS master to enable it to recover from failure. We present a modified version of ROS master which is equipped with a logging mechanism to record the meta information and network state of ROS nodes as well as a recovery mechanism to go back to the previous state without having to abort or restart all the nodes. We also implement an additional master monitor node responsible for failure detection on the master by polling it for its availability. Our code is implemented in python and preliminary tests were conducted successfully on a variety of land, aerial and underwater robots and a tele-operating computer running ROS Kinetic on Ubuntu 16.04. The code is publicly available under a creative commons license on github at this URL."
274,ROS: Resource-constrained Oracle Synthesis for Quantum Computers.,2019,Giulia Meuli & Mathias Soeken & Martin Roetteler & Giovanni De Micheli,journals/corr/abs-2005-00211,https://doi.org/10.4204/EPTCS.318.8,False,True,False,False,False,False,False,,NO,,"We present a completely automatic synthesis framework for oracle functions, a central part in many quantum algorithms. The proposed framework for resource-constrained oracle synthesis (ROS) is a LUT-based hierarchical method in which every step is specifically tailored to address hardware resource constraints. ROS embeds a LUT mapper designed to simplify the successive synthesis steps, costing each LUT according to the resources used by its corresponding quantum circuit. In addition, the framework exploits a SAT-based quantum garbage management technique. Those two characteristics give ROS the ability to beat the state-of-the-art hierarchical method both in number of qubits and in number of operations. The efficiency of the framework is demonstrated by synthesizing quantum oracles for Grover's algorithm."
275,MengeROS: a Crowd Simulation Tool for Autonomous Robot Navigation.,2018,Anoop Aroor & Susan L. Epstein & Raj Korpan,journals/corr/abs-1801-08823,http://arxiv.org/abs/1801.08823,False,True,False,False,False,False,False,,NO,,"MengeROS: A Crowd Simulation Tool for Autonomous Robot Navigation: While effective navigation in large, crowded environments is essential for an autonomous robot, preliminary testing of algorithms to support it requires simulation across a broad range of crowd scenarios. Most available simulation tools provide either realistic crowds without robots or realistic robots without realistic crowds. This paper introduces MengeROS, a 2-D simulator that realistically integrates multiple robots and crowds. MengeROS provides a broad range of settings in which to test the capabilities and performance of navigation algorithms designed for large crowded environments."
276,A ROS2 based communication architecture for control in collaborative and intelligent automation systems.,2019,Endre Erös & Martin Dahl & Kristofer Bengtsson & Atieh Hanna & Petter Falkman,journals/corr/abs-1905-09654,http://arxiv.org/abs/1905.09654,False,False,False,False,False,False,False,,YES,,"A ROS2 Based Communication Architecture for Control in Collaborative and Intelligent Automation Systems: Collaborative robots are becoming part of intelligent automation systems in modern industry. Development and control of such systems differs from traditional automation methods and consequently leads to new challenges. Thankfully, Robot Operating System (ROS) provides a communication platform and a vast variety of tools and utilities that can aid that development. However, it is hard to use ROS in large-scale automation systems due to communication issues in a distributed setup, hence the development of ROS2. In this paper, a ROS2 based communication architecture is presented together with an industrial use-case of a collaborative and intelligent automation system."
277,Introduction to ROSS: A New Representational Scheme.,2014,Glenn R. Hofford,journals/corr/Hofford14a,http://arxiv.org/abs/1411.4192,True,False,False,False,False,False,False,,NO,,"ROSS (""Representation, Ontology, Structure, Star"") is introduced as a new method for knowledge representation that emphasizes representational constructs for physical structure. The ROSS representational scheme includes a language called ""Star"" for the specification of ontology classes. The ROSS method also includes a formal scheme called the ""instance model"". Instance models are used in the area of natural language meaning representation to represent situations. This paper provides both the rationale and the philosophical background for the ROSS method."
278,ROS2Learn: a reinforcement learning framework for ROS 2.,2019,Yue Leire Erro Nuin & Nestor Gonzalez Lopez & Elias Barba Moral & Lander Usategui San Juan & Alejandro Solano Rueda & Victor Mayoral Vilches & Risto Kojcev,journals/corr/abs-1903-06282,http://arxiv.org/abs/1903.06282,False,True,False,False,False,False,False,,NO,,"We propose a novel framework for Deep Reinforcement Learning (DRL) in modular robotics to train a robot directly from joint states, using traditional robotic tools. We use an state-of-the-art implementation of the Proximal Policy Optimization, Trust Region Policy Optimization and Actor-Critic Kronecker-Factored Trust Region algorithms to learn policies in four different Modular Articulated Robotic Arm (MARA) environments. We support this process using a framework that communicates with typical tools used in robotics, such as Gazebo and Robot Operating System 2 (ROS 2). We evaluate several algorithms in modular robots with an empirical study in simulation."
279,Plantbot: A New ROS-based Robot Platform for Fast Building and Developing.,2018,Liulong Ma & Yibo Gao & ChuanMing Zhu & Yanjie Liu,journals/corr/abs-1804-02687,http://arxiv.org/abs/1804.02687,False,True,False,False,False,False,False,,NO,,"In recent years, the Robot Operating System (ROS) is developing rapidly and has been widely used in robotics research because of its flexible, open source, and extensive advantages. In scientific research, the corresponding hardware platform is indispensable for the experiment. In the field of mobile robots, PR2, Turtlebot2, and Fetch are commonly used as research platforms. Although these platforms are fully functional and widely used, they are expensive and bulky. What\u2019s more, these robots are not easily redesigned and expanded according to requirements. To overcome these limitations, we propose Plantbot, an easy-building, low-cost robot platform that can be redesigned and expanded according to requirements. It can be applied to not only fast algorithm verification, but also simple factory inspection and ROS teaching. This article describes this robot platform from several aspects such as hardware design, kinematics, and control methods. At last two experiments, SLAM and Navigation, on the robot platform are performed. The source code of this platform is available."
280,A Model-Driven Engineering Approach for ROS using Ontological Semantics.,2016,Stefan Zander & Georg Heppner & Georg Neugschwandtner & Ramez Awad & Marc Essinger & Nadia Ahmed,journals/corr/ZanderHNAEA16,http://arxiv.org/abs/1601.03998,False,False,False,False,False,False,False,,YES,,"This paper presents a novel ontology-driven software engineering approach for the development of industrial robotics control software. It introduces the ReApp architecture that synthesizes model-driven engineering with semantic technologies to facilitate the development and reuse of ROS-based components and applications. In ReApp, we show how different ontological classification systems for hardware, software, and capabilities help developers in discovering suitable software components for their tasks and in applying them correctly. The proposed model-driven tooling enables developers to work at higher abstraction levels and fosters automatic code generation. It is underpinned by ontologies to minimize discontinuities in the development workflow, with an integrated development environment presenting a seamless interface to the user. First results show the viability and synergy of the selected approach when searching for or developing software with reuse in mind."
281,ROS for Human-Robot Interaction.,2020,Youssef Mohamed & Séverin Lemaignan,journals/corr/abs-2012-13944,https://arxiv.org/abs/2012.13944,False,True,False,False,False,False,False,,NO,,"Integrating real-time, complex social signal processing into robotic systems -- especially in real-world, multi-party interaction situations -- is a challenge faced by many in the Human-Robot Interaction (HRI) community. The difficulty is compounded by the lack of any standard model for human representation that would facilitate the development and interoperability of social perception components and pipelines. We introduce in this paper a set of conventions and standard interfaces for HRI scenarios, designed to be used with the Robot Operating System (ROS). It directly aims at promoting interoperability and re-usability of core functionality between the many HRI-related software tools, from skeleton tracking, to face recognition, to natural language processing. Importantly, these interfaces are designed to be relevant to a broad range of HRI applications, from high-level crowd simulation, to group-level social interaction modelling, to detailed modelling of human kinematics. We demonstrate these interface by providing a reference pipeline implementation, packaged to be easily downloaded and evaluated by the community."
282,Can ROS be used securely in industry? Red teaming ROS-Industrial.,2020,Víctor Mayoral Vilches & Martin Pinzger 0001 & Stefan Rass & Bernhard Dieber & Endika Gil-Uriarte,journals/corr/abs-2009-08211,https://arxiv.org/abs/2009.08211,False,True,False,False,False,False,False,,NO,,"With its growing use in industry, ROS is rapidly becoming a standard in robotics. While developments in ROS 2 show promise, the slow adoption cycles in industry will push widespread ROS 2 industrial adoption years from now. ROS will prevail in the meantime which raises the question: can ROS be used securely for industrial use cases even though its origins didn't consider it? The present study analyzes this question experimentally by performing a targeted offensive security exercise in a synthetic industrial use case involving ROS-Industrial and ROS packages. Our exercise results in four groups of attacks which manage to compromise the ROS computational graph, and all except one take control of most robotic endpoints at desire. To the best of our knowledge and given our setup, results do not favour the secure use of ROS in industry today, however, we managed to confirm that the security of certain robotic endpoints hold and remain optimistic about securing ROS industrial deployments."
283,A Short Note on Improved ROSETA.,2017,Hassan Mansour,journals/corr/abs-1710-05961,http://arxiv.org/abs/1710.05961,True,False,False,False,False,False,False,,NO,,This note presents a more efficient formulation of the robust online subspace estimation and tracking algorithm (ROSETA) that is capable of identifying and tracking a time-varying low dimensional subspace from incomplete measurements and in the presence of sparse outliers. The algorithm minimizes a robust l1 norm cost function between the observed measurements and their projection onto the estimated subspace. The projection coefficients and sparse outliers are computed using a LASSO solver and the subspace estimate is updated using a proximal point iteration with adaptive parameter selection.
284,Brain-Computer Interface meets ROS: A robotic approach to mentally drive telepresence robots.,2017,Gloria Beraldo & Morris Antonello & Andrea Cimolato & Emanuele Menegatti & Luca Tonin,journals/corr/abs-1712-01772,http://arxiv.org/abs/1712.01772,False,True,False,False,False,False,False,,NO,,"This paper shows and evaluates a novel approach to integrate a non-invasive Brain-Computer Interface (BCI) with the Robot Operating System (ROS) to mentally drive a telepresence robot. Controlling a mobile device by using human brain signals might improve the quality of life of people suffering from severe physical disabilities or elderly people who cannot move anymore. Thus, the BCI user is able to actively interact with relatives and friends located in different rooms thanks to a video streaming connection to the robot. To facilitate the control of the robot via BCI, we explore new ROS-based algorithms for navigation and obstacle avoidance, making the system safer and more reliable. In this regard, the robot can exploit two maps of the environment, one for localization and one for navigation, and both can be used also by the BCI user to watch the position of the robot while it is moving. As demonstrated by the experimental results, the user's cognitive workload is reduced, decreasing the number of commands necessary to complete the task and helping him/her to keep attention for longer periods of time."
285,Credential Masquerading and OpenSSL Spy: Exploring ROS 2 using DDS security.,2019,Vincenzo DiLuoffo & William R. Michalson & Berk Sunar,journals/corr/abs-1904-09179,http://arxiv.org/abs/1904.09179,False,True,False,False,False,False,False,,NO,,"The trend toward autonomous robot deployments is on an upward growth curve. These robots are undertaking new tasks and are being integrated into society. Examples of this trend are autonomous vehicles, humanoids, and eldercare. The movement from factory floors to streets and homes has also increased the number of vulnerabilities that adversaries can utilize. To improve security, Robot Operating System (ROS) 2 has standardized on using Data Distributed Services (DDS) as the messaging layer, which supports a security standard for protecting messages between parties with access control enforcement. DDS security is dependent on the OpenSSL and a security configuration file that specifies sensitive data location. DSS Security assumes that the underlining Operating System (OS) is secure and that the dependencies are consistent, but ongoing integrity checks are not performed. This paper looks at two vulnerabilities that we exploit using an OpenSSL spy process and a security property file manipulation. An overview of each exploit is provided with an evaluation of mitigation technologies that may be employed in client computers, servers, and other areas. Since, ROS 2 and DDS run in user space, these processes are prone to vulnerabilities. We provide recommendations about mitigation technology, as currently autonomous platforms are being deployed without safe-guards for on or off-line threats. The Trust Platform Module (TPM) is new to robotic systems, but the standard usage model does not provide risk mitigation above the OS layer for the types of attacks we discuss."
286,Evaluation of Uncertain Inference Models I: PROSPECTOR,2013,Robert M. Yadrick & Bruce M. Perrin & David S. Vaughan & Peter D. Holden & Karl G. Kempf,journals/corr/abs-1304-3117,http://arxiv.org/abs/1304.3117,True,False,False,False,False,False,False,,NO,,"This paper examines the accuracy of the PROSPECTOR model for uncertain reasoning. PROSPECTOR's solutions for a large number of computer-generated inference networks were compared to those obtained from probability theory and minimum cross-entropy calculations. PROSPECTOR's answers were generally accurate for a restricted subset of problems that are consistent with its assumptions. However, even within this subset, we identified conditions under which PROSPECTOR's performance deteriorates."
287,A localization approach for autonomous underwater vehicles: A ROS-Gazebo framework.,2018,Frederico C. Vaz & David Portugal & André G. Araújo & Micael S. Couceiro & Rui P. Rocha,journals/corr/abs-1811-05836,http://arxiv.org/abs/1811.05836,False,True,False,False,False,False,False,,NO,,"Autonomous Underwater Vehicles (AUVs) have the ability to operate in harsh underwater environments without endangering human lives in the process. Nevertheless, just like their ground and aerial counterparts, AUVs need to be able to estimate their own position. Yet, unlike ground and aerial robots, estimating the pose of AUVs is very challenging, with only a few high-cost technological solutions available in the market. In this paper, we present the development of a realistic underwater acoustic model, implemented within the Robot Operating System (ROS) and the Gazebo simulator framework, for localization of AUVs using a set of water surface robots, time of flight of underwater propagated acoustic waves, and a multilateration genetic algorithm approach."
288,PROSE: Perceptual Risk Optimization for Speech Enhancement.,2017,Jishnu Sadasivan & Chandra Sekhar Seelamantula & Nagarjuna Reddy Muraka,journals/corr/abs-1710-03975,http://arxiv.org/abs/1710.03975,True,False,False,False,False,False,False,,NO,,"The goal in speech enhancement is to obtain an estimate of clean speech starting from the noisy signal by minimizing a chosen distortion measure, which results in an estimate that depends on the unknown clean signal or its statistics. Since access to such prior knowledge is limited or not possible in practice, one has to estimate the clean signal statistics. In this paper, we develop a new risk minimization framework for speech enhancement, in which, one optimizes an unbiased estimate of the distortion/risk instead of the actual risk. The estimated risk is expressed solely as a function of the noisy observations. We consider several perceptually relevant distortion measures and develop corresponding unbiased estimates under realistic assumptions on the noise distribution and a priori signal-to-noise ratio (SNR). Minimizing the risk estimates gives rise to the corresponding denoisers, which are nonlinear functions of the a posteriori SNR. Perceptual evaluation of speech quality (PESQ), average segmental SNR (SSNR) computations, and listening tests show that the proposed risk optimization approach employing Itakura-Saito and weighted hyperbolic cosine distortions gives better performance than the other distortion measures. For SNRs greater than 5 dB, the proposed approach gives superior denoising performance over the benchmark techniques based on the Wiener filter, log-MMSE minimization, and Bayesian nonnegative matrix factorization."
289,OpenRoACH: A Durable Open-Source Hexapedal Platform with Onboard Robot Operating System (ROS).,2019,Liyu Wang & Yuxiang Yang & Gustavo Correa & Konstantinos Karydis & Ronald S. Fearing,journals/corr/abs-1903-00131,http://arxiv.org/abs/1903.00131,False,True,False,False,False,False,False,,NO,,"OpenRoACH is a 15-cm 200-gram self-contained hexapedal robot with an onboard single-board computer. To our knowledge, it is the smallest legged robot with the capability of running the Robot Operating System (ROS) onboard. The robot is fully open sourced, uses accessible materials and off-the-shelf electronic components, can be fabricated with benchtop fast-prototyping machines such as a laser cutter and a 3D printer, and can be assembled by one person within two hours. Its sensory capacity has been tested with gyroscopes, accelerometers, Beacon sensors, color vision sensors, linescan sensors and cameras. It is low-cost within \$150 including structure materials, motors, electronics, and a battery. The capabilities of OpenRoACH are demonstrated with multi-surface walking and running, 24-hour continuous walking burn-ins, carrying 200-gram dynamic payloads and 800-gram static payloads, and ROS control of steering based on camera feedback. Information and files related to mechanical design, fabrication, assembly, electronics, and control algorithms are all publicly available on https://wiki.eecs.berkeley.edu/biomimetics/Main/OpenRoACH."
290,Autonomous Intruder Detection Using a ROS-Based Multi-Robot System Equipped with 2D-LiDAR Sensors.,2020,Mashnoon Islam & Touhid Ahmed & Abu Tammam Bin Nuruddin & Mashuda Islam & Shahnewaz Siddique,journals/corr/abs-2011-03838,https://arxiv.org/abs/2011.03838,False,True,False,False,False,False,False,,NO,,"The application of autonomous mobile robots in robotic security platforms is becoming a promising field of innovation due to their adaptive capability of responding to potential disturbances perceived through a wide range of sensors. Researchers have proposed systems that either focus on utilizing a single mobile robot or a system of cooperative multiple robots. However, very few of the proposed works, particularly in the field of multi-robot systems, are completely dependent on LiDAR sensors for achieving various tasks. This is essential when other sensors on a robot fail to provide peak performance in particular conditions, such as a camera operating in the absence of light. This paper proposes a multi-robot system that is developed using ROS (Robot Operating System) for intruder detection in a single-range-sensor-per-robot scenario with centralized processing of detections from all robots by our central bot MIDNet (Multiple Intruder Detection Network). This work is aimed at providing an autonomous multi-robot security solution for a warehouse in the absence of human personnel."
291,ROS-Neuro Integration of Deep Convolutional Autoencoders for EEG Signal Compression in Real-time BCIs.,2020,Andrea Valenti & Michele Barsotti & Raffaello Brondi & Davide Bacciu & Luca Ascari,journals/corr/abs-2008-13485,https://arxiv.org/abs/2008.13485,False,True,False,False,False,False,False,,NO,,"Typical EEG-based BCI applications require the computation of complex functions over the noisy EEG channels to be carried out in an efficient way. Deep learning algorithms are capable of learning flexible nonlinear functions directly from data, and their constant processing latency is perfect for their deployment into online BCI systems. However, it is crucial for the jitter of the processing system to be as low as possible, in order to avoid unpredictable behaviour that can ruin the system's overall usability. In this paper, we present a novel encoding method, based on on deep convolutional autoencoders, that is able to perform efficient compression of the raw EEG inputs. We deploy our model in a ROS-Neuro node, thus making it suitable for the integration in ROS-based BCI and robotic systems in real world scenarios. The experimental results show that our system is capable to generate meaningful compressed encoding preserving to original information contained in the raw input. They also show that the ROS-Neuro node is able to produce such encodings at a steady rate, with minimal jitter. We believe that our system can represent an important step towards the development of an effective BCI processing pipeline fully standardized in ROS-Neuro framework."
292,ROSF: Leveraging Information Retrieval and Supervised Learning for Recommending Code Snippets.,2017,He Jiang 0001 & Liming Nie & Zeyi Sun & Zhilei Ren & Weiqiang Kong & Tao Zhang 0001 & Xiapu Luo,journals/corr/JiangNSRKZL17,http://arxiv.org/abs/1703.01446,True,False,False,False,False,False,False,,NO,,"When implementing unfamiliar programming tasks, developers commonly search code examples and learn usage patterns of APIs from the code examples or reuse them by copy-pasting and modifying. For providing high-quality code examples, previous studies present several methods to recommend code snippets mainly based on information retrieval. In this paper, to provide better recommendation results, we propose ROSF, Recommending code Snippets with multi-aspect Features, a novel method combining both information retrieval and supervised learning. In our method, we recommend Top-K code snippets for a given free-form query based on two stages, i.e., coarse-grained searching and fine-grained re-ranking. First, we generate a code snippet candidate set by searching a code snippet corpus using an information retrieval method. Second, we predict probability values of the code snippets for different relevance scores in the candidate set by the learned prediction model from a training set, re-rank these candidate code snippets according to the probability values, and recommend the final results to developers. We conduct several experiments to evaluate our method in a large-scale corpus containing 921,713 real-world code snippets. The results show that ROSF is an effective method for code snippets recommendation and outperforms the-state-of-the-art methods by 20-41percent in Precision and 13-33 percent in NDCG."
293,Prognostic and Health Management (PHM) tool for Robot Operating System (ROS).,2020,Hakan Gencturk & Elcin Erdogan & Mustafa Karaca & Ugur Yayan,journals/corr/abs-2011-09222,https://arxiv.org/abs/2011.09222,False,True,False,False,False,False,False,,NO,,"Nowadays, prognostics-aware systems are increasingly used in many systems and it is critical for sustaining autonomy. All engineering systems, especially robots, are not perfect. Absence of failures in a certain time is the perfect system and it is impossible practically. In all engineering works, we must try to predict or minimize/prevent failures in the system. Failures in the systems are generally unknown, so prediction of these failures and reliability of the system is made by prediction process. Reliability analysis is important for the improving the system performance, extending system lifetime, etc. Prognostic and Health Management (PHM) includes reliability, safety, predictive fault detection / isolation, advanced diagnostics / prognostics, component lifecycle tracking, health reporting and information management, etc. This study proposes an open source robot prognostic and health management tool using model-based methodology namely ""Prognostics and Health Management tool for ROS"". This tool is a generic tool for using with any kind of robot (mobile robot, robot arm, drone etc.) with compatible with ROS. Some features of this tool are managing / monitoring robots' health, RUL, probability of task completion (PoTC) etc. User is able to enter the necessary equations and components information (hazard rates, robot configuration etc.) to the PHM tool and the other sensory data like temperature, humidity, pressure, load etc. In addition to these, a case study is conducted for the mobile robots (OTA) using this tool."
294,CROSSBOW: Scaling Deep Learning with Small Batch Sizes on Multi-GPU Servers.,2019,Alexandros Koliousis & Pijika Watcharapichat & Matthias Weidlich & Luo Mai & Paolo Costa & Peter R. Pietzuch,journals/corr/abs-1901-02244,http://arxiv.org/abs/1901.02244,True,False,False,False,False,False,False,,NO,,"Deep learning models are trained on servers with many GPUs, and training must scale with the number of GPUs. Systems such as TensorFlow and Caffe2 train models with parallel synchronous stochastic gradient descent: they process a batch of training data at a time, partitioned across GPUs, and average the resulting partial gradients to obtain an updated global model. To fully utilise all GPUs, systems must increase the batch size, which hinders statistical efficiency. Users tune hyper-parameters such as the learning rate to compensate for this, which is complex and model-specific.   We describe CROSSBOW, a new single-server multi-GPU system for training deep learning models that enables users to freely choose their preferred batch size - however small - while scaling to multiple GPUs. CROSSBOW uses many parallel model replicas and avoids reduced statistical efficiency through a new synchronous training method. We introduce SMA, a synchronous variant of model averaging in which replicas independently explore the solution space with gradient descent, but adjust their search synchronously based on the trajectory of a globally-consistent average model. CROSSBOW achieves high hardware efficiency with small batch sizes by potentially training multiple model replicas per GPU, automatically tuning the number of replicas to maximise throughput. Our experiments show that CROSSBOW improves the training time of deep learning models on an 8-GPU server by 1.3-4x compared to TensorFlow."
295,ROSE: Real One-Stage Effort to Detect the Fingerprint Singular Point Based on Multi-scale Spatial Attention.,2020,Liaojun Pang & Jiong Chen & Fei Guo & Zhicheng Cao & Heng Zhao,journals/corr/abs-2003-03918,https://arxiv.org/abs/2003.03918,True,False,False,False,False,False,False,,NO,,"Detecting the singular point accurately and efficiently is one of the most important tasks for fingerprint recognition. In recent years, deep learning has been gradually used in the fingerprint singular point detection. However, current deep learning-based singular point detection methods are either two-stage or multi-stage, which makes them time-consuming. More importantly, their detection accuracy is yet unsatisfactory, especially in the case of the low-quality fingerprint. In this paper, we make a Real One-Stage Effort to detect fingerprint singular points more accurately and efficiently, and therefore we name the proposed algorithm ROSE for short, in which the multi-scale spatial attention, the Gaussian heatmap and the variant of focal loss are applied together to achieve a higher detection rate. Experimental results on the datasets FVC2002 DB1 and NIST SD4 show that our ROSE outperforms the state-of-art algorithms in terms of detection rate, false alarm rate and detection speed."
296,ROSETLineBot: One-Wheel-Drive Low-Cost Power Line Inspection Robot Design and Control.,2019,Aydin Tarik Zengin & Gokhan Erdemir & Tahir Cetin Akinci & Fahri Anil Selcuk & Mustafa Nizamettin Erduran & S. Serhat Seker,journals/corr/abs-1911-08173,http://arxiv.org/abs/1911.08173,True,False,False,False,False,False,False,,NO,,"Continuous operation of the electrical transmission lines is of great importance for today's electricity-dependent world. It is crucial to detect and diagnose a possible problem on the lines before that occurs. In general, maintenance, repair and error detection operations of the electrical transmission lines are performed by humans periodically. However, these difficult tasks contain high-risks in terms of occupational health and safety. Moreover, it is not possible to continuously inspect these lines which extend over long distances by maintenance and repair personnel. For all these reasons, it is very convenient to use robotic systems for inspection on power transmission lines. By evaluating the data which are provided from sensors and cameras of robotic systems, it would be possible to take precautions before an error occurs. Robotic systems that can move continuously along the line would be able to gather continuous and uninterrupted information. Thus, potential problems can be detected and identified in advance. In this study, a single wheel drive low-cost mobile robot is designed and controlled which can work and move on the electrical transmission lines. Because of the modular structure of the designed robot, different types of sensors can be integrated into the robot, easily. The designed low-cost robotic system will cause minimum losses in case of possible breakage."
297,ROS-Mobile: An Android application for the Robot Operating System.,2020,Nils Rottmann & Nico Studt & Floris Ernst & Elmar Rueckert,journals/corr/abs-2011-02781,https://arxiv.org/abs/2011.02781,False,True,False,False,False,False,False,,NO,,"Controlling and monitoring complex autonomous and semi autonomous robotic systems is a challenging task. The Robot Operating System (ROS) was developed to act as a robotic middleware system running on Ubuntu Linux which allows, amongst others, hardware abstraction, message-passing between individual processes and package management. However, active support of ROS applications for mobile devices, such as smarthphones or tablets, are missing. We developed a ROS application for Android, which comes with an intuitive user interface for controlling and monitoring robotic systems. Our open source contribution can be used in a large variety of tasks and with many different kinds of robots. Moreover, it can easily be customized and new features added. In this paper, we give an outline over the software architecture, the main functionalities and show some possible use-cases on different mobile robotic systems."
